user_id,interactions,unique_videos,first_time_ms,last_time_ms,first_date,last_date
6809,1735,1726,1649375802264,1652022712231,20220408,20220508
6810,4815,4743,1649379353261,1652011900904,20220408,20220508
6811,19080,18347,1649346676085,1652024357038,20220408,20220508
6812,7284,7189,1649412354739,1652022587877,20220408,20220508
6813,24076,23465,1649384545513,1652020903836,20220408,20220508
6814,3828,3654,1649416877327,1652017925935,20220408,20220508
6815,50168,48655,1649372949411,1652024868575,20220408,20220508
6816,6054,5916,1649387715895,1651984963631,20220408,20220508
6817,5881,5811,1649375928408,1652011120124,20220408,20220508
6818,44865,43136,1649360979573,1652021712878,20220408,20220508
6819,278,277,1649347335136,1652004099336,20220408,20220508
6820,22557,21993,1649372441262,1652025047114,20220408,20220508
6821,10384,10271,1649347101512,1652024806396,20220408,20220508
6822,7219,7211,1649348970172,1652021758565,20220408,20220508
6823,8368,8180,1649364661545,1652016061135,20220408,20220508
6824,7262,7102,1649356529926,1652013507154,20220408,20220508
6825,6430,6314,1649348839551,1651987921152,20220408,20220508
6826,7862,7737,1649379121047,1651930208222,20220408,20220507
6827,1269,1251,1649459613079,1652001989018,20220409,20220508
6828,2838,2730,1649412740096,1652025066120,20220408,20220508
6829,2572,2522,1649909254097,1652019139394,20220414,20220508
6830,17067,16716,1649430567625,1651981165733,20220408,20220508
6831,4738,4667,1649346853887,1652024735129,20220408,20220508
6832,12758,12386,1649375298119,1652023982120,20220408,20220508
6833,17884,17350,1649386784904,1651995932171,20220408,20220508
6834,28074,27064,1649375810803,1652024924665,20220408,20220508
6835,4058,3414,1649369943667,1651961031677,20220408,20220508
6836,52588,51806,1649353170595,1652010987589,20220408,20220508
6837,5416,5315,1649381924909,1652024466112,20220408,20220508
6838,20878,19996,1649346773624,1652018349723,20220408,20220508
6839,3968,3921,1649346419366,1652004751824,20220408,20220508
6840,21823,21018,1649387592882,1652024928468,20220408,20220508
6841,4493,4299,1649395639290,1652022527789,20220408,20220508
6842,6248,6184,1649378317360,1652024117276,20220408,20220508
6843,2262,2232,1649418229523,1652002620867,20220408,20220508
6844,6975,6816,1649372582278,1652014906383,20220408,20220508
6845,4050,4021,1649427985420,1651988311301,20220408,20220508
6846,13517,12971,1649368938806,1652019510719,20220408,20220508
6847,30883,30210,1649361156975,1652010282028,20220408,20220508
6848,19045,18296,1649391374411,1652021014057,20220408,20220508
6849,6400,6373,1649375279763,1652024327921,20220408,20220508
6850,3410,3359,1649370614456,1652016677435,20220408,20220508
6851,8205,8028,1649379002728,1652024787892,20220408,20220508
6852,3061,2988,1649390823388,1652018306270,20220408,20220508
6853,8660,5038,1649398336501,1652022588269,20220408,20220508
6854,17795,16751,1649349848947,1652015117350,20220408,20220508
6855,16829,16317,1649355648951,1652022847828,20220408,20220508
6856,8018,7858,1649423648710,1652016227569,20220408,20220508
6857,9836,9580,1649352301485,1652008464231,20220408,20220508
6858,35741,33838,1650084814963,1652025096762,20220416,20220508
6859,7375,7258,1649424049973,1652023504768,20220408,20220508
6860,2525,2519,1649373786879,1651993007291,20220408,20220508
6861,37705,36538,1649370541489,1652022790029,20220408,20220508
6862,14021,13740,1649375938737,1652016842043,20220408,20220508
6863,4156,4037,1649360457213,1652008871143,20220408,20220508
6864,17638,17162,1649370042377,1652021530711,20220408,20220508
6865,16561,15965,1649352611169,1652024864549,20220408,20220508
6866,4893,4854,1649374703315,1652017021108,20220408,20220508
6867,11159,10911,1649395110916,1652007188591,20220408,20220508
6868,6712,6532,1649381678225,1652019081898,20220408,20220508
6869,21310,20441,1649416448680,1652016899649,20220408,20220508
6870,9136,9124,1649346768772,1652024125877,20220408,20220508
6871,1800,1747,1650097137860,1652007173327,20220416,20220508
6872,4681,4640,1649385120627,1652013114934,20220408,20220508
6873,6652,6526,1649376246639,1651999653442,20220408,20220508
6874,4077,3919,1649421692051,1652024277000,20220408,20220508
6875,12787,12314,1649370636603,1652017335960,20220408,20220508
6876,2866,2841,1649378440832,1652024220448,20220408,20220508
6877,16515,16394,1649392797120,1652025055300,20220408,20220508
6878,24383,23478,1649347899926,1652022248760,20220408,20220508
6879,12235,11922,1649383079827,1652017328258,20220408,20220508
6880,3570,3552,1649393432780,1651995958835,20220408,20220508
6881,16465,16108,1649381170255,1652024708143,20220408,20220508
6882,4828,4621,1649383150744,1652006631056,20220408,20220508
6883,11404,11172,1649346601373,1651999749818,20220408,20220508
6884,16033,15373,1649351712044,1652024314305,20220408,20220508
6885,1792,1790,1649347544811,1652014780381,20220408,20220508
6886,9541,9270,1649376880324,1652019129248,20220408,20220508
6887,19561,19082,1649382098893,1652014555764,20220408,20220508
6888,22633,22346,1649370963974,1652011041263,20220408,20220508
6889,5507,5354,1649397450554,1651757916850,20220408,20220505
6890,28188,27552,1649346786149,1652025056590,20220408,20220508
6891,2177,2146,1649409103921,1652015779659,20220408,20220508
6892,11165,10920,1649371453407,1652017161485,20220408,20220508
6893,6778,6574,1649372103682,1652018952491,20220408,20220508
6894,714,713,1649433740048,1652020824635,20220409,20220508
6895,15212,15087,1649376363159,1652016886845,20220408,20220508
6896,9822,9464,1650243695891,1652024911506,20220418,20220508
6897,15858,15368,1649384273662,1652024593063,20220408,20220508
6898,8219,8043,1649390580238,1652012252503,20220408,20220508
6899,6278,6153,1649370601085,1652019090284,20220408,20220508
6900,5542,5471,1649368677235,1652020940284,20220408,20220508
6901,15158,14055,1649346432038,1652016964346,20220408,20220508
6902,1886,1858,1649353482979,1652015776385,20220408,20220508
6903,3538,3398,1649373471091,1652014043332,20220408,20220508
6904,30943,29362,1649344844614,1652024713547,20220408,20220508
6905,1835,1812,1649421830653,1652004912803,20220408,20220508
6906,5009,4810,1649385151610,1651999373333,20220408,20220508
6907,6904,6775,1649351586623,1652019582042,20220408,20220508
6908,39635,38153,1649346685318,1652025050782,20220408,20220508
6909,5181,5061,1649405890782,1652003295249,20220408,20220508
6910,4137,4079,1649382323379,1652019210319,20220408,20220508
6911,13921,13753,1649421381028,1652020725899,20220408,20220508
6912,22261,21757,1649373049642,1652024406548,20220408,20220508
6913,13635,13171,1649378966936,1652025118850,20220408,20220508
6914,37836,37115,1649367252295,1652011454619,20220408,20220508
6915,22044,21358,1649398222446,1652024256942,20220408,20220508
6916,14132,13455,1649388678464,1652021958916,20220408,20220508
6917,12268,11855,1649347814291,1652010315202,20220408,20220508
6918,1657,1621,1649401436062,1652012487223,20220408,20220508
6919,3829,3763,1649498158391,1652020229964,20220409,20220508
6920,11485,11161,1649367876600,1651277834587,20220408,20220430
6921,13992,13563,1649346742489,1652023199853,20220408,20220508
6922,27988,27405,1649374568067,1652024855131,20220408,20220508
6923,4576,4476,1649368712390,1652017741000,20220408,20220508
6924,11951,11747,1649356218942,1652022151667,20220408,20220508
6925,3160,3101,1649427625530,1651987516880,20220408,20220508
6926,17601,17101,1649347200471,1652023502084,20220408,20220508
6927,2403,2379,1649416035774,1652016783663,20220408,20220508
6928,4866,4772,1649464902057,1651997475355,20220409,20220508
6929,13517,13049,1649374697819,1652011455676,20220408,20220508
6930,27318,25773,1649381624218,1652020362920,20220408,20220508
6931,1415,1397,1649351431203,1651986150401,20220408,20220508
6932,5217,5155,1649346962678,1652021144140,20220408,20220508
6933,13516,13226,1649420067758,1652006168531,20220408,20220508
6934,1340,1300,1649598686236,1652020021079,20220410,20220508
6935,1573,1525,1649564798363,1651840206128,20220410,20220506
6936,2018,1989,1649347188497,1652014023223,20220408,20220508
6937,10856,10357,1649417985791,1652023444012,20220408,20220508
6938,34000,33081,1649346717911,1652020139233,20220408,20220508
6939,4261,4167,1649366330058,1652016284362,20220408,20220508
6940,18098,16802,1649406408333,1651997959369,20220408,20220508
6941,5282,5234,1649377508637,1651986893450,20220408,20220508
6942,29540,28615,1649360465405,1651978560235,20220408,20220508
6943,2812,2768,1649416459111,1651642492399,20220408,20220504
6944,9018,8822,1649374609036,1652020409728,20220408,20220508
6945,4705,4620,1649498645362,1652001545593,20220409,20220508
6946,4061,3979,1649426133227,1652021425599,20220408,20220508
6947,30176,29184,1649387708733,1652012712262,20220408,20220508
6948,6615,6501,1649368333730,1652019049598,20220408,20220508
6949,4212,4126,1649429470968,1652018032324,20220408,20220508
6950,25009,23910,1649363230086,1652024691965,20220408,20220508
6951,22363,21516,1649371436468,1652022890944,20220408,20220508
6952,10634,10214,1649347235228,1652018674812,20220408,20220508
6953,9426,9227,1649347135213,1652021763887,20220408,20220508
6954,20265,19749,1649394607080,1652017476634,20220408,20220508
6955,2337,2313,1649503881611,1652014676594,20220409,20220508
6956,6673,6373,1649419574094,1652025130232,20220408,20220508
6957,5657,5640,1649348679115,1651963259995,20220408,20220508
6958,3000,2902,1649415041552,1652021457523,20220408,20220508
6959,1056,1038,1649403094982,1652008493865,20220408,20220508
6960,3299,3245,1649372637762,1651992403002,20220408,20220508
6961,11223,11156,1649381090680,1652016928451,20220408,20220508
6962,65157,61973,1649370762003,1652017983221,20220408,20220508
6963,11843,11029,1649380183365,1652012268365,20220408,20220508
6964,19567,19080,1649354949000,1652020344473,20220408,20220508
6965,8789,8491,1649374398747,1651729357755,20220408,20220505
6966,9055,8789,1649388245197,1652022711094,20220408,20220508
6967,1078,1069,1649380151585,1652017798803,20220408,20220508
6968,27949,27146,1649377063585,1652010770171,20220408,20220508
6969,8697,8593,1649371763899,1652015005627,20220408,20220508
6970,14775,14411,1649377727077,1651949338549,20220408,20220508
6971,8081,7939,1649374087412,1652012713875,20220408,20220508
6972,4400,4324,1649372324714,1652015370298,20220408,20220508
6973,8894,8668,1649396897693,1652017445413,20220408,20220508
6974,7315,7174,1649346588288,1652000978704,20220408,20220508
6975,1310,1306,1649392112373,1651995425397,20220408,20220508
6976,33311,33077,1649347785638,1652024753256,20220408,20220508
6977,1765,1748,1649385737907,1651942495895,20220408,20220508
6978,11537,10919,1649368239219,1652017949812,20220408,20220508
6979,13160,12934,1649368165119,1652021667615,20220408,20220508
6980,14559,14003,1649414706981,1652025117095,20220408,20220508
6981,329,328,1649369949083,1651998170876,20220408,20220508
6982,672,672,1649848686033,1651680573976,20220413,20220505
6983,10518,10143,1649346631634,1652024148065,20220408,20220508
6984,9992,9724,1649412466023,1651937400220,20220408,20220507
6985,8450,8271,1649347080528,1652005593585,20220408,20220508
6986,12483,11978,1649348795808,1652024608087,20220408,20220508
6987,2334,2274,1649422136114,1652015526529,20220408,20220508
6988,1784,1754,1649442376376,1652014528203,20220409,20220508
6989,9602,9040,1649349718070,1652024716141,20220408,20220508
6990,6936,6813,1649400172333,1652010502629,20220408,20220508
6991,958,937,1649558776824,1652015644807,20220410,20220508
6992,6819,6622,1649372723185,1652004456407,20220408,20220508
6993,5162,5113,1649389996382,1652003803937,20220408,20220508
6994,4118,4041,1649457709243,1652021388245,20220409,20220508
6995,23504,22776,1649388580860,1652024526622,20220408,20220508
6996,6431,6266,1649412307030,1652021944097,20220408,20220508
6997,10626,10489,1649350858940,1652018212600,20220408,20220508
6998,26154,25262,1649376156341,1652012269016,20220408,20220508
6999,2162,2089,1649387865857,1652018275382,20220408,20220508
7000,15264,15015,1649347040014,1652016237176,20220408,20220508
7001,16250,15831,1649352120352,1652023128400,20220408,20220508
7002,30419,29596,1649372198733,1651813081853,20220408,20220506
7003,9729,9549,1649353949842,1652015002419,20220408,20220508
7004,8207,8105,1649373396857,1652015476017,20220408,20220508
7005,19353,18790,1649371944271,1652019318122,20220408,20220508
7006,18259,18134,1649588352459,1651970108425,20220410,20220508
7007,15465,15112,1649368529579,1652017304687,20220408,20220508
7008,5023,4909,1649386270681,1652021182280,20220408,20220508
7009,4402,4329,1649374145133,1652013992040,20220408,20220508
7010,21648,21115,1649392226567,1652006963678,20220408,20220508
7011,7314,7247,1649392671386,1652013175884,20220408,20220508
7012,4702,4647,1649391375404,1651907692981,20220408,20220507
7013,4075,4000,1649375390874,1652021093363,20220408,20220508
7014,14483,13942,1649346656113,1652024749490,20220408,20220508
7015,7885,7829,1649386331571,1652025121428,20220408,20220508
7016,4771,4680,1649346743705,1652024359599,20220408,20220508
7017,23146,22248,1649373786316,1652020609353,20220408,20220508
7018,3894,3742,1649491199032,1652015460498,20220409,20220508
7019,14600,14156,1649395734868,1652021275694,20220408,20220508
7020,15170,14598,1649347628344,1652022537468,20220408,20220508
7021,3642,3564,1649346634633,1652018800644,20220408,20220508
7022,12457,12131,1649372317717,1652023604352,20220408,20220508
7023,2261,2235,1650277461532,1652011006797,20220418,20220508
7024,5272,5114,1649396686361,1651999133355,20220408,20220508
7025,6674,6597,1649373794538,1652017238975,20220408,20220508
7026,23822,22607,1649409738144,1652024969716,20220408,20220508
7027,12195,11944,1649353196012,1652024601080,20220408,20220508
7028,14322,13926,1649365524660,1652021754011,20220408,20220508
7029,4688,4567,1649374672313,1652010186596,20220408,20220508
7030,2074,2025,1649346677923,1652009059113,20220408,20220508
7031,17670,17282,1649374402618,1652003952874,20220408,20220508
7032,11043,10824,1649376214311,1652019295694,20220408,20220508
7033,18394,17992,1649403982831,1652015285353,20220408,20220508
7034,22446,21135,1649346751047,1652024526495,20220408,20220508
7035,1574,1547,1649418355865,1652024888695,20220408,20220508
7036,14726,14531,1649371421507,1652021897103,20220408,20220508
7037,16393,15915,1649374173037,1652014503745,20220408,20220508
7038,3710,3647,1649354201233,1651935082749,20220408,20220507
7039,16925,16468,1649346494607,1652023067692,20220408,20220508
7040,3089,3035,1649416122670,1652015736432,20220408,20220508
7041,9572,9324,1649407803754,1652021201451,20220408,20220508
7042,30138,29394,1649346736737,1652024628310,20220408,20220508
7043,11476,11263,1649368215363,1652015925383,20220408,20220508
7044,3919,3860,1649347247253,1652024992714,20220408,20220508
7045,1539,1500,1649377191901,1652019522885,20220408,20220508
7046,4267,4170,1649375764394,1651982437501,20220408,20220508
7047,10140,9907,1649367503417,1652022052731,20220408,20220508
7048,45105,44437,1649381704036,1652024983856,20220408,20220508
7049,7470,7348,1649379718863,1652017467949,20220408,20220508
7050,11380,10887,1649357578260,1652017944929,20220408,20220508
7051,8316,7758,1649375750799,1652023947396,20220408,20220508
7052,7507,7444,1649372983948,1652021938572,20220408,20220508
7053,2528,2407,1649378595722,1652012444887,20220408,20220508
7054,3629,3573,1649347959461,1652024560817,20220408,20220508
7055,8320,8052,1649390293228,1652024498105,20220408,20220508
7056,1429,1403,1649378583347,1652023664895,20220408,20220508
7057,11900,11644,1649413265287,1652011980783,20220408,20220508
7058,10594,10375,1649359810437,1652019695189,20220408,20220508
7059,13976,13639,1649392340964,1652019024684,20220408,20220508
7060,14533,14382,1650167878353,1651739552551,20220417,20220505
7061,14080,13938,1649374604751,1652019407634,20220408,20220508
7062,15686,14992,1649379675432,1652015278500,20220408,20220508
7063,5210,5083,1649378679677,1652023035509,20220408,20220508
7064,2336,2275,1649384042050,1651992542370,20220408,20220508
7065,17632,17230,1649489975091,1652001401633,20220409,20220508
7066,13430,12828,1649404628620,1652020143416,20220408,20220508
7067,9240,9198,1649368294744,1652023966129,20220408,20220508
7068,13478,12786,1649346828475,1652024842211,20220408,20220508
7069,18466,17893,1649373719408,1652024211303,20220408,20220508
7070,21194,20689,1649346804208,1652024670230,20220408,20220508
7071,10266,10028,1649348295951,1652023442674,20220408,20220508
7072,43095,41278,1649348089424,1652021980594,20220408,20220508
7073,10619,10389,1649376079697,1652024088258,20220408,20220508
7074,6142,6039,1649350484565,1652022289020,20220408,20220508
7075,7705,7460,1649347300400,1652023223615,20220408,20220508
7076,29873,29372,1649366872310,1652016094376,20220408,20220508
7077,8292,8181,1649346581324,1652017082478,20220408,20220508
7078,6392,6236,1649376381874,1652024985685,20220408,20220508
7079,24423,23620,1649516255435,1652024729742,20220409,20220508
7080,2029,1946,1649365171192,1651991008420,20220408,20220508
7081,5065,4946,1649348390348,1652020699978,20220408,20220508
7082,10476,10129,1649413734334,1652016090831,20220408,20220508
7083,4500,4408,1649353801322,1652023024015,20220408,20220508
7084,1705,1690,1650531887239,1652015436111,20220421,20220508
7085,10639,10450,1649373634307,1652021875542,20220408,20220508
7086,18969,18655,1649346731260,1652025112931,20220408,20220508
7087,7245,6991,1649390092839,1652000613022,20220408,20220508
7088,23609,22330,1649372373642,1652020252970,20220408,20220508
7089,4499,4308,1649381938790,1651973962030,20220408,20220508
7090,4115,4070,1649369570488,1652005804106,20220408,20220508
7091,19450,19241,1649494982727,1652024538570,20220409,20220508
7092,11658,11246,1649372401315,1652015454540,20220408,20220508
7093,6609,6210,1649419774822,1652006338570,20220408,20220508
7094,1147,1116,1649410544224,1652001984334,20220408,20220508
7095,11088,10834,1649433055787,1652009037283,20220409,20220508
7096,4208,4150,1649379150532,1652016099766,20220408,20220508
7097,17591,16753,1649375917707,1652022926061,20220408,20220508
7098,5628,5538,1649366752574,1652025091583,20220408,20220508
7099,8572,8329,1649376008660,1652024577926,20220408,20220508
7100,6634,6436,1649371776589,1652024418084,20220408,20220508
7101,4676,4602,1649371423324,1652002303745,20220408,20220508
7102,16897,16467,1649346878555,1652020770181,20220408,20220508
7103,30166,29133,1649371263464,1652024982027,20220408,20220508
7104,12394,12116,1649369675641,1652017009732,20220408,20220508
7105,23779,23288,1649354980650,1652022846369,20220408,20220508
7106,3991,3880,1649376382858,1652009584463,20220408,20220508
7107,8100,7902,1649348790338,1652018344860,20220408,20220508
7108,15565,14890,1649380365860,1651989329516,20220408,20220508
7109,7817,7450,1649381835403,1652017413372,20220408,20220508
7110,58028,56281,1649346850209,1652014900358,20220408,20220508
7111,11479,11252,1649374779741,1652018435981,20220408,20220508
7112,15291,14810,1649373882669,1651919499800,20220408,20220507
7113,34424,34261,1649371100820,1652022840979,20220408,20220508
7114,2026,1952,1649375948080,1651970398687,20220408,20220508
7115,3660,3572,1649374216837,1652024633971,20220408,20220508
7116,17451,16909,1649353165344,1652017576572,20220408,20220508
7117,9694,9465,1649346749082,1652014743200,20220408,20220508
7118,15044,14661,1649382970822,1652017338469,20220408,20220508
7119,2660,2614,1649397885669,1652022966223,20220408,20220508
7120,708,704,1649385513861,1652017069444,20220408,20220508
7121,16522,16394,1649374044931,1652022720158,20220408,20220508
7122,3254,3175,1649360258634,1651898692240,20220408,20220507
7123,624,623,1649347416386,1651998320839,20220408,20220508
7124,21705,21056,1649361332508,1652010001077,20220408,20220508
7125,1488,1485,1650041531480,1652011578146,20220416,20220508
7126,10086,9875,1649381376053,1652016989974,20220408,20220508
7127,1672,1660,1650258987473,1652016045193,20220418,20220508
7128,13522,12961,1649371606513,1652018370342,20220408,20220508
7129,797,790,1649351606916,1652020921240,20220408,20220508
7130,34353,33437,1649346772518,1652022543875,20220408,20220508
7131,5411,5224,1649853328082,1652018432640,20220413,20220508
7132,13464,12967,1649411455042,1652020267616,20220408,20220508
7133,58401,55534,1649371472942,1652020085225,20220408,20220508
7134,28868,27913,1649379414930,1652010573366,20220408,20220508
7135,2310,2260,1649367519765,1652020110458,20220408,20220508
7136,17070,16804,1649398578228,1652024889868,20220408,20220508
7137,1510,1481,1649348516106,1652023650175,20220408,20220508
7138,2266,2232,1649359283434,1652017395864,20220408,20220508
7139,6067,5940,1649362716031,1652014070257,20220408,20220508
7140,3201,3113,1649378804794,1651958509619,20220408,20220508
7141,2169,2126,1649393236227,1652002908887,20220408,20220508
7142,5519,5313,1649500930776,1651984581022,20220409,20220508
7143,6275,6106,1651121120314,1652014635537,20220428,20220508
7144,26357,25603,1649362592479,1652011725436,20220408,20220508
7145,2114,2090,1649418927879,1652015255163,20220408,20220508
7146,25558,24443,1649373186773,1652021144722,20220408,20220508
7147,3586,3508,1649351666086,1652020403211,20220408,20220508
7148,1123,1120,1649381098834,1651886159114,20220408,20220507
7149,5641,5535,1649348468086,1652013094772,20220408,20220508
7150,28037,26718,1649364552647,1652021879584,20220408,20220508
7151,11632,11448,1649359433010,1652012755373,20220408,20220508
7152,8703,8503,1649390473465,1652017944353,20220408,20220508
7153,21355,20709,1649371846896,1652008513919,20220408,20220508
7154,5687,5643,1649375063365,1652013541352,20220408,20220508
7155,3228,3114,1649392513300,1652018591180,20220408,20220508
7156,1811,1779,1649391990297,1651982125935,20220408,20220508
7157,23030,22519,1649346676659,1652024802507,20220408,20220508
7158,15508,15023,1650014181433,1652002722250,20220415,20220508
7159,344,338,1649393072155,1652019581019,20220408,20220508
7160,11299,11091,1649347038053,1652020324448,20220408,20220508
7161,3963,3955,1649409721750,1651983861840,20220408,20220508
7162,1040,1007,1649905501281,1652011227296,20220414,20220508
7163,9845,9641,1649384137965,1652022260821,20220408,20220508
7164,6235,6053,1649412238218,1651207818473,20220408,20220429
7165,2075,2049,1649474023550,1651999301486,20220409,20220508
7166,6490,6180,1649374036901,1652020130469,20220408,20220508
7167,14289,13923,1649346704579,1652012809684,20220408,20220508
7168,3848,3739,1649346258824,1652020291661,20220408,20220508
7169,1730,1702,1649401225718,1652016271414,20220408,20220508
7170,1644,1621,1649374703899,1652016754811,20220408,20220508
7171,2877,2831,1650726991555,1651969979438,20220423,20220508
7172,7436,7253,1649374771444,1652020937526,20220408,20220508
7173,19600,18915,1649372831390,1652019332420,20220408,20220508
7174,6940,6718,1649419728907,1652011351937,20220408,20220508
7175,7209,7067,1649412194697,1652004325016,20220408,20220508
7176,5987,5757,1649346660524,1652025086533,20220408,20220508
7177,12394,12286,1649395835027,1652009463974,20220408,20220508
7178,10113,9860,1649384215601,1652017412953,20220408,20220508
7179,17380,16959,1649379382587,1652011393363,20220408,20220508
7180,6039,5935,1649414832587,1652013675587,20220408,20220508
7181,3368,3328,1649365726893,1652017495585,20220408,20220508
7182,12932,12392,1649408991344,1651996846464,20220408,20220508
7183,5118,4973,1649346599067,1652023105838,20220408,20220508
7184,10694,10506,1649371725912,1652024820282,20220408,20220508
7185,1737,1705,1649380581258,1652009553716,20220408,20220508
7186,16408,15409,1649393160034,1652025052797,20220408,20220508
7187,26972,26168,1649346801189,1652020109998,20220408,20220508
7188,20076,19573,1649346585646,1652017104891,20220408,20220508
7189,10039,9884,1649389408741,1651730806537,20220408,20220505
7190,9999,9811,1649412303778,1652006941184,20220408,20220508
7191,2969,2876,1649388242490,1652022766252,20220408,20220508
7192,7449,7286,1649380193888,1652023534084,20220408,20220508
7193,15123,14746,1649363793696,1652019743589,20220408,20220508
7194,995,989,1650190286090,1652003629603,20220417,20220508
7195,3755,3693,1649347174203,1651976739673,20220408,20220508
7196,10332,10077,1649376253990,1652013782548,20220408,20220508
7197,14276,13998,1649364955361,1652017047042,20220408,20220508
7198,712,706,1649347530832,1652024261842,20220408,20220508
7199,12029,11696,1649398178015,1652016371994,20220408,20220508
7200,10870,10479,1649661335991,1652012868247,20220411,20220508
7201,27236,26472,1649373943677,1652025085288,20220408,20220508
7202,1797,1786,1649354702177,1652023928502,20220408,20220508
7203,9269,9062,1649349035585,1652021499586,20220408,20220508
7204,14304,14278,1649348211470,1652024097853,20220408,20220508
7205,13620,13456,1649415358529,1652020474477,20220408,20220508
7206,19396,18640,1649369109129,1652024481678,20220408,20220508
7207,18495,17942,1649349454926,1652003509140,20220408,20220508
7208,3620,3533,1649379844559,1652020427719,20220408,20220508
7209,9561,9469,1649407380425,1651983175815,20220408,20220508
7210,9463,9406,1649383154228,1652021869381,20220408,20220508
7211,33385,31334,1649346652642,1652024593229,20220408,20220508
7212,14795,11722,1649369602863,1652006988335,20220408,20220508
7213,10765,10527,1649364321568,1651984594553,20220408,20220508
7214,12469,12353,1649370250024,1652020008025,20220408,20220508
7215,3556,3484,1649366303240,1652019478174,20220408,20220508
7216,5721,5480,1649371765119,1651998328789,20220408,20220508
7217,10775,10561,1649371680271,1652013374310,20220408,20220508
7218,17920,17438,1649368954169,1652017434882,20220408,20220508
7219,5320,5261,1649346764656,1652017883486,20220408,20220508
7220,9086,9025,1649365401500,1652019335136,20220408,20220508
7221,1198,1148,1649394262597,1652010079970,20220408,20220508
7222,10455,10189,1649346785873,1652022105117,20220408,20220508
7223,6818,6653,1649346543097,1652009263151,20220408,20220508
7224,5828,5654,1649354849851,1652011556863,20220408,20220508
7225,2922,2859,1649376557376,1652018543067,20220408,20220508
7226,5364,5300,1649371297936,1652014892425,20220408,20220508
7227,4144,4046,1649394071805,1652022190725,20220408,20220508
7228,4460,4379,1649425592245,1652024194532,20220408,20220508
7229,6221,6088,1649346399142,1652000435585,20220408,20220508
7230,5584,5461,1649369293961,1652019751308,20220408,20220508
7231,10436,10386,1649351621795,1652001006296,20220408,20220508
7232,12211,11902,1649372885641,1652014038552,20220408,20220508
7233,5375,5220,1649393962558,1652020382567,20220408,20220508
7234,14576,14220,1649356736082,1651860445369,20220408,20220507
7235,2713,2670,1649418074459,1652023933313,20220408,20220508
7236,5390,5252,1649377683681,1652020318885,20220408,20220508
7237,3621,3563,1649369165784,1651985621215,20220408,20220508
7238,17512,17176,1649380404262,1652015936004,20220408,20220508
7239,9237,8947,1649382960874,1652024198015,20220408,20220508
7240,5204,4986,1649412144415,1652004039277,20220408,20220508
7241,20143,19649,1649367611747,1652022996370,20220408,20220508
7242,7222,6969,1649374818995,1652013954712,20220408,20220508
7243,5120,4989,1649350583685,1652008193217,20220408,20220508
7244,11156,10593,1649348085498,1652022308916,20220408,20220508
7245,13204,12759,1649369176313,1652020214926,20220408,20220508
7246,5580,5447,1649346540907,1652023585945,20220408,20220508
7247,27632,27260,1649366180251,1652022977982,20220408,20220508
7248,5827,5728,1649353575645,1652024008314,20220408,20220508
7249,16274,15633,1649346757621,1652025109223,20220408,20220508
7250,6402,6278,1649562587337,1651971203320,20220410,20220508
7251,31641,29781,1649373390260,1652024321611,20220408,20220508
7252,33177,32596,1649346745521,1652021935801,20220408,20220508
7253,23165,22139,1649391680041,1652025099355,20220408,20220508
7254,19171,18669,1649347813083,1652013855739,20220408,20220508
7255,1712,1670,1649347109313,1651985217524,20220408,20220508
7256,20740,20345,1649372696251,1652024685063,20220408,20220508
7257,7030,6909,1649387127808,1652021465547,20220408,20220508
7258,23866,22914,1649346831493,1652013332994,20220408,20220508
7259,11296,10997,1649371741942,1652022923125,20220408,20220508
7260,12161,11949,1649364905421,1652006813220,20220408,20220508
7261,24096,23546,1649346572708,1652013280568,20220408,20220508
7262,50940,49866,1649346768689,1652024400823,20220408,20220508
7263,7070,6896,1649351464183,1652023615840,20220408,20220508
7264,15853,15301,1649345775439,1652001836769,20220408,20220508
7265,3081,3049,1649376935644,1651919484880,20220408,20220507
7266,7872,7713,1649373332935,1652023411132,20220408,20220508
7267,3232,3160,1649997498588,1651940651852,20220415,20220508
7268,11644,11396,1649347472226,1652017677401,20220408,20220508
7269,8457,8211,1649493977762,1651995068028,20220409,20220508
7270,7577,7227,1649370814752,1652021048644,20220408,20220508
7271,3099,3096,1651545619276,1652015255539,20220503,20220508
7272,1508,1490,1649735378597,1651989644221,20220412,20220508
7273,4789,4666,1649373514853,1652023571740,20220408,20220508
7274,8701,8532,1649346811581,1652023978700,20220408,20220508
7275,22220,21823,1649347858325,1652021292428,20220408,20220508
7276,4773,4731,1649430469417,1652024940823,20220408,20220508
7277,12452,12205,1649393614404,1652011206706,20220408,20220508
7278,7923,7754,1649382773104,1652023975864,20220408,20220508
7279,9087,8831,1649377856319,1652023311160,20220408,20220508
7280,6316,6218,1649500846979,1651894754236,20220409,20220507
7281,2979,2959,1649394540395,1652021841214,20220408,20220508
7282,34365,32537,1649370670919,1652020172776,20220408,20220508
7283,16696,16149,1649346635726,1652020317097,20220408,20220508
7284,5682,5585,1649376953212,1651992466388,20220408,20220508
7285,10479,10135,1649346936184,1652019374071,20220408,20220508
7286,11507,11208,1649405785717,1652024248274,20220408,20220508
7287,6569,6407,1649346856715,1652021295632,20220408,20220508
7288,2992,2923,1649386920954,1651985846252,20220408,20220508
7289,5831,5641,1649371182222,1652003358335,20220408,20220508
7290,14725,14575,1649357702338,1652012686074,20220408,20220508
